image_index,path
1084,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\PLATS DE LLEGUMS\daal_puri\7e46e29ce6.jpg
1085,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\PLATS DE LLEGUMS\daal_puri\7e4c33a641.jpg
1086,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\PLATS DE LLEGUMS\daal_puri\7ed996a2d3.jpg
1087,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\PLATS DE LLEGUMS\daal_puri\8a6bf68d17.jpg
1088,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\PLATS DE LLEGUMS\daal_puri\8bbfb07425.jpg
1089,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\PLATS DE LLEGUMS\daal_puri\8c94d262e9.jpg
1090,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\PLATS DE LLEGUMS\daal_puri\8ce69e711c.jpg
1091,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\PLATS DE LLEGUMS\daal_puri\8d0afb4d37.jpg
1092,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\PLATS DE LLEGUMS\daal_puri\8f3fdae269.jpg
1093,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\PLATS DE LLEGUMS\daal_puri\8f4990306e.jpg
1094,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\PLATS DE LLEGUMS\daal_puri\9bfff72b4d.jpg
1095,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\PLATS DE LLEGUMS\daal_puri\9d26d16bcc.jpg
1096,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\PLATS DE LLEGUMS\daal_puri\9d3a567a14.jpg
1097,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\PLATS DE LLEGUMS\daal_puri\9e9dc7cd20.jpg
1098,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\PLATS DE LLEGUMS\daal_puri\9f1ee39dba.jpg
1099,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\PLATS DE LLEGUMS\daal_puri\9f43da141f.jpg
1100,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\PLATS DE LLEGUMS\daal_puri\9f8834934f.jpg
1101,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\PLATS DE LLEGUMS\dal_makhani\00cf330f1d.jpg
1102,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\PLATS DE LLEGUMS\dal_makhani\01e577eea5.jpg
1103,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\PLATS DE LLEGUMS\dal_makhani\04ab82a7ea.jpg
1104,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\PLATS DE LLEGUMS\dal_makhani\05ab55d59b.jpg
1105,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\PLATS DE LLEGUMS\dal_makhani\07b2ca443d.jpg
1106,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\PLATS DE LLEGUMS\dal_makhani\0aa2abb093.jpg
1107,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\PLATS DE LLEGUMS\dal_makhani\0c39a2977f.jpg
1108,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\PLATS DE LLEGUMS\dal_makhani\0ed10a993c.jpg
1109,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\PLATS DE LLEGUMS\dal_makhani\15e5f83a9b.jpg
1110,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\PLATS DE LLEGUMS\dal_makhani\16c0dcfc8f.jpg
1111,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\PLATS DE LLEGUMS\dal_makhani\1ad52bd457.jpg
1112,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\PLATS DE LLEGUMS\dal_makhani\1caf88408f.jpg
1113,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\PLATS DE LLEGUMS\dal_makhani\1df0b2bd46.jpg
1114,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\PLATS DE LLEGUMS\dal_makhani\1f37f40f9a.jpg
1115,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\PLATS DE LLEGUMS\dal_makhani\1f584ddefd.jpg
1116,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\PLATS DE LLEGUMS\dal_makhani\26e5f6ecea.jpg
1117,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\PLATS DE LLEGUMS\dal_makhani\27d08c0756.jpg
1118,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\PLATS DE LLEGUMS\dal_makhani\2a92e8ca1f.jpg
1119,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\PLATS DE LLEGUMS\dal_makhani\2e55cee610.jpg
1120,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\PLATS DE LLEGUMS\dal_makhani\38f272a910.jpg
1121,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\PLATS DE LLEGUMS\dal_makhani\3fe3fce913.jpg
1122,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\PLATS DE LLEGUMS\dal_makhani\40f12b4365.jpg
1123,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\PLATS DE LLEGUMS\dal_makhani\42ea8e7dca.jpg
1124,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\PLATS DE LLEGUMS\dal_makhani\43b0001737.jpg
1125,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\PLATS DE LLEGUMS\dal_makhani\4b989fae02.jpg
1126,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\PLATS DE LLEGUMS\dal_makhani\4c7e238a6e.jpg
1127,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\PLATS DE LLEGUMS\dal_makhani\4d4ea9dfc4.jpg
1128,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\PLATS DE LLEGUMS\dal_makhani\4d5681c23b.jpg
1129,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\PLATS DE LLEGUMS\dal_makhani\4ec6a7e4c2.jpg
1130,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\PLATS DE LLEGUMS\dal_makhani\50fcf36470.jpg
1131,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\PLATS DE LLEGUMS\dal_makhani\56adca1ca0.jpg
1132,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\PLATS DE LLEGUMS\dal_makhani\5aa15d7232.jpg
1133,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\PLATS DE LLEGUMS\dal_makhani\5c70cba130.jpg
1134,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\PLATS DE LLEGUMS\dal_makhani\5e33511f4d.jpg
1135,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\PLATS DE LLEGUMS\dal_makhani\5f33109e0e.jpg
1136,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\PLATS DE LLEGUMS\dal_makhani\5f65a4cf7b.jpg
1137,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\PLATS DE LLEGUMS\dal_makhani\5f8a064957.jpg
1138,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\PLATS DE LLEGUMS\dal_makhani\61d66f75d3.jpg
1139,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\PLATS DE LLEGUMS\dal_makhani\66a8972767.jpg
1140,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\PLATS DE LLEGUMS\dal_makhani\6efb225d31.jpg
1141,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\PLATS DE LLEGUMS\dal_makhani\72ba0c4387.jpg
1142,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\PLATS DE LLEGUMS\dal_makhani\7a3db50fe8.jpg
1143,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\PLATS DE LLEGUMS\dal_makhani\7a5ddcf32e.jpg
1144,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\PLATS DE LLEGUMS\dal_makhani\85b8720a56.jpg
1145,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\PLATS DE LLEGUMS\dal_makhani\8af2838312.jpg
1146,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\PLATS DE LLEGUMS\dal_makhani\8e2de8b402.jpg
1147,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\PLATS DE LLEGUMS\dal_makhani\91b444f518.jpg
1148,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\PLATS DE LLEGUMS\dal_makhani\95c49fa139.jpg
1149,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\PLATS DE LLEGUMS\dal_makhani\9b8ab3b710.jpg
1150,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\PLATS DE LLEGUMS\dal_makhani\9f24729196.jpg
1151,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\PLATS DE LLEGUMS\dal_tadka\006aeeea8d.jpg
1152,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\PLATS DE LLEGUMS\dal_tadka\007d59d67b.jpg
1153,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\PLATS DE LLEGUMS\dal_tadka\020c55c7c0.jpg
1154,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\PLATS DE LLEGUMS\dal_tadka\03e7ef7b66.jpg
1155,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\PLATS DE LLEGUMS\dal_tadka\0be07dfaaf.jpg
1156,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\PLATS DE LLEGUMS\dal_tadka\0d0682d8d4.jpg
1157,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\PLATS DE LLEGUMS\dal_tadka\11f64d65b8.jpg
1158,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\PLATS DE LLEGUMS\dal_tadka\12a88bc3f3.jpg
1159,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\PLATS DE LLEGUMS\dal_tadka\12d0355cd8.jpg
1160,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\PLATS DE LLEGUMS\dal_tadka\14c28c3e4d.jpg
1161,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\PLATS DE LLEGUMS\dal_tadka\16c7551673.jpg
1162,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\PLATS DE LLEGUMS\dal_tadka\18c0866ce8.jpg
1163,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\PLATS DE LLEGUMS\dal_tadka\18e8e451ff.jpg
1164,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\PLATS DE LLEGUMS\dal_tadka\1bdb8c52fe.jpg
1165,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\PLATS DE LLEGUMS\dal_tadka\1fee70949c.jpg
1166,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\PLATS DE LLEGUMS\dal_tadka\23ecb0b167.jpg
1167,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\PLATS DE LLEGUMS\dal_tadka\27a0d2080f.jpg
1168,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\PLATS DE LLEGUMS\dal_tadka\2a33a6928b.jpg
1169,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\PLATS DE LLEGUMS\dal_tadka\2b17bb86c5.jpg
1170,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\PLATS DE LLEGUMS\dal_tadka\2bcf427424.jpg
1171,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\PLATS DE LLEGUMS\dal_tadka\2fceab52dd.jpg
1172,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\PLATS DE LLEGUMS\dal_tadka\3d24093319.jpg
1173,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\PLATS DE LLEGUMS\dal_tadka\3d6f8f8ce3.jpg
1174,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\PLATS DE LLEGUMS\dal_tadka\3ecd59e475.jpg
1175,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\PLATS DE LLEGUMS\dal_tadka\4a9a0676c4.jpg
1176,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\PLATS DE LLEGUMS\dal_tadka\4cc4409d6f.jpg
1177,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\PLATS DE LLEGUMS\dal_tadka\4d60e4ad92.jpg
1178,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\PLATS DE LLEGUMS\dal_tadka\4dc2cb7ff6.jpg
1179,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\PLATS DE LLEGUMS\dal_tadka\4e9eeb68f7.jpg
1180,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\PLATS DE LLEGUMS\dal_tadka\4f9b87e69f.jpg
1181,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\PLATS DE LLEGUMS\dal_tadka\5dcc96114e.jpg
1182,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\PLATS DE LLEGUMS\dal_tadka\6a91a46cb2.jpg
1183,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\PLATS DE LLEGUMS\dal_tadka\6b12430f29.jpg
1184,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\PLATS DE LLEGUMS\dal_tadka\6b2a5b9f02.jpg
1185,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\PLATS DE LLEGUMS\dal_tadka\6ce2e648ee.jpg
1186,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\PLATS DE LLEGUMS\dal_tadka\6e14f117b2.jpg
1187,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\PLATS DE LLEGUMS\dal_tadka\6fd110242f.jpg
1188,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\PLATS DE LLEGUMS\dal_tadka\7bdfe4bb28.jpg
1189,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\PLATS DE LLEGUMS\dal_tadka\7bf9b39798.jpg
1190,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\PLATS DE LLEGUMS\dal_tadka\7c6e41f278.jpg
1191,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\PLATS DE LLEGUMS\dal_tadka\7d2e45b656.jpg
1192,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\PLATS DE LLEGUMS\dal_tadka\8a1ff92ace.jpg
1193,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\PLATS DE LLEGUMS\dal_tadka\8b8ae57d04.jpg
1194,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\PLATS DE LLEGUMS\dal_tadka\8da2805dbc.jpg
1195,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\PLATS DE LLEGUMS\dal_tadka\8e4c253e2a.jpg
1196,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\PLATS DE LLEGUMS\dal_tadka\8fbc67adde.jpg
1197,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\PLATS DE LLEGUMS\dal_tadka\9c8f6aeb0a.jpg
1198,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\PLATS DE LLEGUMS\dal_tadka\9d1132b6b5.jpg
1199,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\PLATS DE LLEGUMS\dal_tadka\9ef5584bb1.jpg
1200,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\PLATS DE LLEGUMS\dal_tadka\9ff1aeca1e.jpg
1201,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\PLATS DE VERDURES\bhindi_masala\01eaebcbec.jpg
1202,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\PLATS DE VERDURES\bhindi_masala\06d2073358.jpg
1203,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\PLATS DE VERDURES\bhindi_masala\09ab4b950b.jpg
1204,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\PLATS DE VERDURES\bhindi_masala\0ad2da976e.jpg
1205,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\PLATS DE VERDURES\bhindi_masala\0aff82ae15.jpg
1206,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\PLATS DE VERDURES\bhindi_masala\0b61920a7a.jpg
1207,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\PLATS DE VERDURES\bhindi_masala\0ba897c635.jpg
1208,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\PLATS DE VERDURES\bhindi_masala\0bca32a43c.jpg
1209,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\PLATS DE VERDURES\bhindi_masala\0d7b98db59.jpg
1210,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\PLATS DE VERDURES\bhindi_masala\0d8b6a852c.jpg
1211,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\PLATS DE VERDURES\bhindi_masala\0dd082619b.jpg
1212,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\PLATS DE VERDURES\bhindi_masala\0f179154b5.jpg
1213,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\PLATS DE VERDURES\bhindi_masala\11dd1ab280.jpg
1214,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\PLATS DE VERDURES\bhindi_masala\17bd5d7493.jpg
1215,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\PLATS DE VERDURES\bhindi_masala\1b707637e4.jpg
1216,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\PLATS DE VERDURES\bhindi_masala\1f71179ba6.jpg
1217,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\PLATS DE VERDURES\bhindi_masala\21bda167f0.jpg
1218,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\PLATS DE VERDURES\bhindi_masala\23f644af28.jpg
1219,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\PLATS DE VERDURES\bhindi_masala\2b26a71880.jpg
1220,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\PLATS DE VERDURES\bhindi_masala\2d37c537f0.jpg
1221,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\PLATS DE VERDURES\bhindi_masala\2e34c2526f.jpg
1222,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\PLATS DE VERDURES\bhindi_masala\30eb4cadc8.jpg
1223,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\PLATS DE VERDURES\bhindi_masala\3b90c4f75e.jpg
1224,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\PLATS DE VERDURES\bhindi_masala\3bede0f616.jpg
1225,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\PLATS DE VERDURES\bhindi_masala\3c65b09a7e.jpg
1226,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\PLATS DE VERDURES\bhindi_masala\3d93c477ca.jpg
1227,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\PLATS DE VERDURES\bhindi_masala\3fff4e97d4.jpg
1228,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\PLATS DE VERDURES\bhindi_masala\4cbdca970b.jpg
1229,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\PLATS DE VERDURES\bhindi_masala\5ced6c6553.jpg
1230,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\PLATS DE VERDURES\bhindi_masala\5f6c13abfb.jpg
1231,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\PLATS DE VERDURES\bhindi_masala\6ad7721d3f.jpg
1232,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\PLATS DE VERDURES\bhindi_masala\6bf714b783.jpg
1233,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\PLATS DE VERDURES\bhindi_masala\6e04e0d816.jpg
1234,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\PLATS DE VERDURES\bhindi_masala\6e634babae.jpg
1235,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\PLATS DE VERDURES\bhindi_masala\7edfa5141a.jpg
1236,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\PLATS DE VERDURES\bhindi_masala\7f41ba6d1d.jpg
1237,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\PLATS DE VERDURES\bhindi_masala\8acb9a6822.jpg
1238,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\PLATS DE VERDURES\bhindi_masala\8ae34525e2.jpg
1239,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\PLATS DE VERDURES\bhindi_masala\8d1656e7e2.jpg
1240,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\PLATS DE VERDURES\bhindi_masala\8d3a874c20.jpg
1241,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\PLATS DE VERDURES\bhindi_masala\8d42b9557a.jpg
1242,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\PLATS DE VERDURES\bhindi_masala\8d781400d3.jpg
1243,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\PLATS DE VERDURES\bhindi_masala\8f5f6fc68b.jpg
1244,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\PLATS DE VERDURES\bhindi_masala\8fe8c28c22.jpg
1245,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\PLATS DE VERDURES\bhindi_masala\9b38f50f87.jpg
1246,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\PLATS DE VERDURES\bhindi_masala\9cc4848768.jpg
1247,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\PLATS DE VERDURES\bhindi_masala\9dd4de3b27.jpg
1248,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\PLATS DE VERDURES\bhindi_masala\9eb7a27bdc.jpg
1249,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\PLATS DE VERDURES\bhindi_masala\9ee3fee3c5.jpg
1250,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\PLATS DE VERDURES\bhindi_masala\9f2f3cf0e4.jpg
1251,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\PLATS DE VERDURES\karela_bharta\00eda07739.jpg
1252,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\PLATS DE VERDURES\karela_bharta\04d5ccee46.jpg
